2016089	doc1827247	1
2008508	doc790118	1
2007750	doc1803528	1
2009603	doc2668847	1
2004037	doc1456208	1
2016054	doc897020	1
2013650	doc2472026	1
2000895	doc114974	1
2005176	doc244885	1
2008533	doc667985	1
2011606	doc2601872	1
2010506	doc765378	1
2007618	doc2455771	1
2008245	doc1461705	1
2013511	doc2211032	1
2009239	doc2673888	1
2007329	doc2554888	1
2005960	doc2652229	1
2009623	doc1559986	1
2003214	doc1237171	1
2002239	doc1424899	1
2012006	doc485170	1
2009528	doc1824944	1
2014086	doc472952	1
2007665	doc468017	1
2012769	doc1124497	1
2004234	doc760735	1
2016438	doc613386	1
2009952	doc2337254	1
2006072	doc1079603	1
2008525	doc1955861	1
2007463	doc1555610	1
2006200	doc2020002	1
2004699	doc1781204	1
2011227	doc1345799	1
2012228	doc252958	1
2012622	doc2613321	1
2011598	doc1088358	1
2011425	doc1339132	1
2014357	doc1341640	1
2016091	doc2026381	1
2011633	doc1942551	1
2000424	doc1313742	1
2006234	doc203066	1
2001327	doc2258906	1
2007232	doc1892329	1
2004855	doc2210957	1
2002530	doc1810335	1
2011530	doc792840	1
2001354	doc2444335	1
2014403	doc1869017	1
2006871	doc1640022	1
2003899	doc1517814	1
2009259	doc2659171	1
2012199	doc1671743	1
2016101	doc2001161	1
2008272	doc543421	1
2016574	doc396942	1
2011486	doc789156	1
2009294	doc18663	1
2014774	doc959542	1
2000007	doc1453887	1
2004967	doc621632	1
2008181	doc777253	1
2000076	doc553669	1
2015816	doc1909461	1
2002878	doc1375665	1
2012874	doc986512	1
2011267	doc361765	1
2003585	doc1782135	1
2002437	doc2601626	1
2003269	doc23829	1
2013686	doc1745841	1
2011968	doc1283354	1
2006624	doc1761641	1
2003178	doc649492	1
2011622	doc1646749	1
2001071	doc2217247	1
2003336	doc1899456	1
2012679	doc1011347	1
2011137	doc1076288	1
2007659	doc2137625	1
2015210	doc2133606	1
2003616	doc802858	1
2013325	doc486631	1
2002273	doc80234	1
2000285	doc1282341	1
2012475	doc2613321	1
2006604	doc1376649	1
2003671	doc2603357	1
2014260	doc2675479	1
2007667	doc755219	1
2016195	doc124774	1
2007910	doc1517201	1
2005419	doc538120	1
2016025	doc348033	1
2009121	doc1825486	1
2003087	doc2014158	1
2014096	doc1520962	1
2009920	doc480878	1
2014739	doc1851047	1
2003112	doc1137245	1
2014644	doc752281	1
2002644	doc1638343	1
2013659	doc1803977	1
2007058	doc1305505	1
2005317	doc1440846	1
2008760	doc2368864	1
2008572	doc683396	1
2010960	doc2333716	1
2002875	doc393529	1
2011927	doc471192	1
2001863	doc2092132	1
2005250	doc642290	1
2014581	doc2014913	1
2002531	doc2368581	1
2009804	doc2611727	1
2004737	doc1913298	1
2016571	doc823138	1
2005319	doc2229941	1
2012619	doc630589	1
2002989	doc2070511	1
2008165	doc665875	1
2013589	doc2477263	1
2009351	doc2030329	1
2010952	doc1513080	1
2009522	doc1819355	1
2000217	doc444753	1
2011120	doc1857427	1
2008815	doc1025932	1
2004419	doc919173	1
2008600	doc992249	1
2015799	doc1880827	1
2013885	doc2054841	1
2000645	doc2027172	1
2014060	doc209391	1
2005626	doc1840839	1
2011811	doc1945542	1
2015487	doc376167	1
2012086	doc1111434	1
2014727	doc191192	1
2015348	doc86625	1
2008920	doc1213277	1
2007638	doc1373437	1
2015745	doc1069822	1
2002634	doc2321853	1
2012529	doc895113	1
2001038	doc303258	1
2000796	doc309784	1
2006082	doc1692091	1
2004588	doc2214755	1
2010484	doc1349547	1
2010883	doc562555	1
2001416	doc1840128	1
2009775	doc1442824	1
2010772	doc902851	1
2014205	doc1929634	1
2007376	doc422804	1
2009126	doc806296	1
2004052	doc1652646	1
2008816	doc1545103	1
2015380	doc2611492	1
2014748	doc505988	1
2001601	doc101629	1
2013538	doc769158	1
2015552	doc284824	1
2008741	doc2046330	1
2000185	doc2038689	1
2011190	doc2614558	1
2006737	doc2645308	1
2016023	doc2132785	1
2004405	doc1231103	1
2013557	doc918306	1
2005629	doc2402737	1
2006414	doc1196908	1
2011548	doc1718425	1
2013850	doc1725313	1
2004979	doc240297	1
2013545	doc1970941	1
2003988	doc577472	1
2002681	doc213897	1
2005536	doc794381	1
2004743	doc382278	1
2000133	doc1052975	1
2009813	doc1045176	1
2006789	doc26317	1
2013348	doc1637717	1
2005919	doc758778	1
2013316	doc737593	1
2014436	doc434130	1
2016358	doc1018580	1
2000168	doc571255	1
2015466	doc2432735	1
2000837	doc71289	1
2000825	doc729073	1
2006912	doc305872	1
2014100	doc650693	1
2010550	doc1982039	1
2004361	doc255743	1
2007263	doc663211	1
2005941	doc1746885	1
2008479	doc2500747	1
2008342	doc2280926	1
2007668	doc2000156	1
2003692	doc1725447	1
2010045	doc460471	1
2008695	doc1089092	1
2007386	doc474523	1
2007864	doc869558	1
2012460	doc48815	1
2011511	doc957047	1
2005005	doc1281609	1
2011774	doc201570	1
2015529	doc379551	1
2005065	doc1895485	1
2001644	doc1651835	1
2015222	doc2025246	1
2004841	doc2643079	1
2009531	doc1018979	1
2010084	doc876384	1
2002616	doc493549	1
2014354	doc613479	1
2001177	doc2419482	1
2006865	doc2414618	1
2015662	doc256365	1
2001031	doc1105945	1
2016223	doc2660285	1
2014726	doc2275359	1
2003866	doc2592622	1
2006960	doc379264	1
2007642	doc10948	1
2002886	doc1923433	1
2002058	doc825420	1
2013007	doc902816	1
2006215	doc1606795	1
2003267	doc435826	1
2010345	doc1683509	1
2011229	doc2626297	1
2004524	doc468619	1
2002579	doc1430115	1
2010650	doc2113921	1
2009887	doc2175083	1
2013415	doc2557074	1
2006291	doc982376	1
2009640	doc2293688	1
2003023	doc1334394	1
2009987	doc786412	1
2007707	doc444650	1
2007182	doc778709	1
2009158	doc215636	1
2010063	doc1980958	1
2014074	doc1416087	1
2004022	doc1405758	1
2012838	doc1026995	1
2013783	doc254942	1
2013139	doc67274	1
2013041	doc721089	1
2004124	doc1835410	1
2008598	doc1363251	1
2004332	doc231979	1
2013558	doc948283	1
2001811	doc1083144	1
2015931	doc2231088	1
2005355	doc2345612	1
2015588	doc2027418	1
2016649	doc1887701	1
2013302	doc667290	1
2008191	doc798854	1
2011738	doc399570	1
2011605	doc989088	1
2015606	doc1631276	1
2010234	doc1014164	1
2005680	doc1039933	1
2006748	doc1538597	1
2016415	doc444544	1
2010265	doc916783	1
2004071	doc226710	1
2014733	doc598297	1
2008519	doc607804	1
2014686	doc434130	1
2005049	doc1252779	1
2010342	doc1380143	1
2013672	doc593203	1
2007373	doc2306195	1
2004350	doc650146	1
2006563	doc2319509	1
2003182	doc2083860	1
2003348	doc1256713	1
2016085	doc1309179	1
2010933	doc993336	1
2008453	doc301851	1
2011813	doc514599	1
2002766	doc2253523	1
2007522	doc2178607	1
2007554	doc972947	1
2013544	doc669495	1
2002622	doc1669501	1
2002202	doc103977	1
2007335	doc2642718	1
2011814	doc1333632	1
2000912	doc1536522	1
2005885	doc358034	1
2001886	doc2203847	1
2005510	doc767799	1
2008132	doc320398	1
2012281	doc2450290	1
2005835	doc146358	1
2002096	doc1626413	1
2013745	doc387520	1
2005818	doc504571	1
2008017	doc1274734	1
2014401	doc1192336	1
2015459	doc611073	1
2002353	doc571576	1
2011052	doc1019481	1
2013053	doc46687	1
2016039	doc2516454	1
2007134	doc1568937	1
2005997	doc2290586	1
2001882	doc776609	1
2000288	doc796881	1
2011305	doc2162658	1
2008375	doc1155862	1
2001089	doc2136529	1
2006069	doc31719	1
2009877	doc1231912	1
2000467	doc1682057	1
2008308	doc1958561	1
2013226	doc731427	1
2015321	doc1547080	1
2012289	doc274774	1
2008852	doc857448	1
2006993	doc1508222	1
2007589	doc2597171	1
2012259	doc1989167	1
2010507	doc2193972	1
2001254	doc664046	1
2005762	doc670983	1
2015633	doc290549	1
2011685	doc1232963	1
2002257	doc1921673	1
2010395	doc1927685	1
2004583	doc1113870	1
2014566	doc1261616	1
2010346	doc1325855	1
2000922	doc1459110	1
2004949	doc915312	1
2009631	doc2430608	1
2011378	doc2244729	1
2006206	doc2419214	1
2014751	doc70183	1
2015695	doc751194	1
2013797	doc80934	1
2005447	doc1846089	1
2003527	doc925984	1
2015461	doc385092	1
2010420	doc1599918	1
2006900	doc2493624	1
2011911	doc1480229	1
2008982	doc1417580	1
2015371	doc350834	1
2011773	doc1817170	1
2007585	doc1669173	1
2010635	doc1615325	1
2007550	doc537625	1
2009634	doc1848399	1
2012340	doc2057490	1
2015795	doc1996694	1
2002819	doc1375114	1
2011457	doc1355470	1
2011914	doc2224494	1
2012314	doc1348285	1
2014430	doc862579	1
2016639	doc425135	1
2006614	doc1937783	1
2000537	doc2288569	1
2014810	doc91383	1
2005024	doc1974724	1
2000868	doc1204948	1
2016482	doc2173443	1
2006842	doc2087581	1
2014919	doc1108543	1
2016057	doc367971	1
2002048	doc1953875	1
2005254	doc1226594	1
2011495	doc1728229	1
2008822	doc1860066	1
2001783	doc1864830	1
2009241	doc1466733	1
2001854	doc596074	1
2015118	doc79350	1
2002551	doc1912199	1
2006612	doc1693220	1
2015656	doc1656029	1
2002487	doc902187	1
2000450	doc642335	1
2005740	doc393314	1
2009410	doc1164515	1
2001092	doc2261653	1
2004362	doc12537	1
2014553	doc2205633	1
2005940	doc1728045	1
2005901	doc2058678	1
2014025	doc2488492	1
2014135	doc101576	1
2001671	doc2563596	1
2001787	doc1858358	1
2003193	doc1008801	1
2012788	doc2528651	1
2002103	doc1054380	1
2014783	doc1818851	1
2002753	doc50028	1
2000249	doc803141	1
2008670	doc566365	1
2015433	doc2149155	1
2000560	doc929889	1
2012951	doc1101313	1
2009688	doc354868	1
2004444	doc2363724	1
2015196	doc1203661	1
2004545	doc2293365	1
2013230	doc1692573	1
2011851	doc900929	1
2015097	doc1206994	1
2011882	doc744117	1
2004840	doc2118381	1
2002215	doc1278970	1
2012176	doc251993	1
2016593	doc2602567	1
2008919	doc2389564	1
2007966	doc619518	1
2003785	doc484791	1
2013377	doc2054638	1
2010778	doc402554	1
2001186	doc1902978	1
2012332	doc601155	1
2005935	doc2165400	1
2004500	doc1871335	1
2013924	doc346325	1
2005027	doc1974724	1
2001852	doc30698	1
2002581	doc1202189	1
2004176	doc1634806	1
2000011	doc1282341	1
2007210	doc1870835	1
2008510	doc624195	1
2005437	doc1402799	1
2012462	doc1346794	1
2013728	doc726818	1
2001636	doc1577478	1
2004466	doc1560840	1
2011680	doc2284440	1
2006781	doc1715402	1
2000024	doc810557	1
2003266	doc1935690	1
2004194	doc1077443	1
2010404	doc135144	1
2004131	doc2434185	1
2004882	doc157947	1
2000686	doc152623	1
2008560	doc1623502	1
2009124	doc1726217	1
2012320	doc1777380	1
2010731	doc2498578	1
2016566	doc631675	1
2010766	doc2612165	1
2014053	doc1019434	1
2014435	doc1031210	1
2001924	doc808972	1
2008645	doc2024717	1
2011209	doc128151	1
2015785	doc348033	1
2013120	doc1725097	1
2002028	doc1251204	1
2008178	doc125665	1
2013799	doc818927	1
2015313	doc784781	1
2007356	doc223979	1
2009794	doc1059738	1
2004754	doc1509	1
2008212	doc1024271	1
2016490	doc540702	1
2003757	doc1399981	1
2002946	doc235075	1
2005402	doc3877	1
2008315	doc1775303	1
2012996	doc1148119	1
2001544	doc549724	1
2004858	doc983172	1
2014848	doc1921065	1
2002655	doc1508451	1
2009805	doc2041758	1
2004355	doc1800810	1
2009216	doc1934882	1
2007168	doc1172490	1
2012920	doc1599678	1
2011078	doc409832	1
2000319	doc173022	1
2001630	doc2371355	1
2007300	doc2017646	1
2009649	doc611842	1
2002431	doc419223	1
2002101	doc326804	1
2012023	doc820535	1
2000514	doc2207322	1
2011569	doc514599	1
2000440	doc2059341	1
2001874	doc720103	1
2016246	doc2008251	1
2011638	doc2661689	1
2007436	doc1986924	1
2006437	doc1616602	1
2012988	doc2167001	1
2013300	doc538266	1
2001085	doc1391257	1
2005931	doc1690472	1
2010155	doc1849597	1
2013915	doc503220	1
2007541	doc65553	1
2005682	doc1912110	1
2015988	doc1505202	1
2005277	doc2036248	1
2007720	doc2657784	1
2002743	doc600531	1
2005594	doc1120563	1
2015457	doc1054173	1
2012607	doc296261	1
2015952	doc1939397	1
2005685	doc1525309	1
2010111	doc1956276	1
2005855	doc1614512	1
2012139	doc2590290	1
2010643	doc533443	1
2007602	doc262194	1
2009979	doc1976050	1
2003392	doc2071313	1
2002583	doc643929	1
2015452	doc311392	1
2009012	doc46683	1
2009483	doc2547819	1
2011220	doc858496	1
2003223	doc199390	1
2014561	doc1159768	1
2014090	doc282494	1
2006473	doc942675	1
2009190	doc2414079	1
2002453	doc2086242	1
2009926	doc2250246	1
2005500	doc873652	1
2014576	doc1112993	1
2016397	doc1155009	1
2003467	doc347687	1
2008112	doc1755590	1
2014955	doc588568	1
2011498	doc2121421	1
2011963	doc1186916	1
2001345	doc438718	1
2000878	doc2629411	1
2008180	doc701476	1
2002603	doc2404753	1
2016638	doc971803	1
2006944	doc228347	1
2011958	doc1415185	1
2009754	doc1876642	1
2014027	doc902703	1
2012921	doc135775	1
2003526	doc2653950	1
2011749	doc1462674	1
2016452	doc55224	1
2000009	doc2254528	1
2004820	doc1978952	1
2000329	doc2259918	1
2015343	doc23372	1
2002751	doc1570502	1
2013156	doc355993	1
2004219	doc1365871	1
2006178	doc2216460	1
2015781	doc156032	1
2015703	doc1640679	1
2014148	doc160719	1
2002563	doc1759645	1
2008364	doc2313934	1
2015378	doc2292388	1
2006053	doc537765	1
2004656	doc266620	1
2005525	doc1655820	1
2001306	doc1011971	1
2015422	doc1790450	1
2002508	doc2012898	1
2013074	doc486631	1
2016022	doc1784148	1
2003686	doc1277982	1
2011322	doc1873697	1
2009454	doc79812	1
2003036	doc1797769	1
2012444	doc1347869	1
2003296	doc2144710	1
2006841	doc1648711	1
2015023	doc882557	1
2009180	doc966821	1
2002633	doc1995651	1
2002015	doc401471	1
2009444	doc572695	1
2016312	doc1343268	1
2015990	doc763744	1
2000625	doc2205031	1
2008457	doc1078904	1
2010957	doc2019821	1
2005922	doc1895310	1
2013648	doc818927	1
2000551	doc260065	1
2000066	doc2155180	1
2003054	doc2510235	1
2015296	doc1203661	1
2009050	doc82372	1
2000605	doc1985995	1
2010622	doc2063650	1
2011279	doc1322884	1
2001087	doc1518828	1
2005462	doc1678080	1
2008419	doc1816645	1
2003761	doc1308061	1
2011574	doc635013	1
2003247	doc290121	1
2002607	doc753593	1
2006868	doc2251219	1
2009451	doc412340	1
2009115	doc1860426	1
2001308	doc533997	1
2007528	doc1251235	1
2003802	doc2180917	1
2010228	doc2618582	1
2007841	doc2287760	1
2008359	doc360879	1
2007153	doc2030775	1
2008448	doc527102	1
2013601	doc349518	1
2014819	doc973807	1
2002795	doc2094797	1
2014144	doc450495	1
2004891	doc1702792	1
2009548	doc2018566	1
2000589	doc1880878	1
2014505	doc1721671	1
2012358	doc2031176	1
2003378	doc2404637	1
2007430	doc1913960	1
2013416	doc1802459	1
2004483	doc1046975	1
2008679	doc363926	1
2008203	doc1345112	1
2009585	doc2592942	1
2007543	doc1070919	1
2012587	doc2127556	1
2000945	doc38745	1
2010163	doc1260015	1
2006127	doc2352842	1
2004783	doc1753785	1
2012138	doc947366	1
2012034	doc1111992	1
2001020	doc307036	1
2002554	doc598770	1
2004172	doc881586	1
2004521	doc1955130	1
2015508	doc1576616	1
2010921	doc534413	1
2010301	doc427246	1
2005717	doc771759	1
2013255	doc2219744	1
2008885	doc2260716	1
2003216	doc777266	1
2014000	doc553665	1
2004637	doc2291438	1
2005547	doc801315	1
2000064	doc1043083	1
2003230	doc97719	1
2015081	doc2638908	1
2001768	doc625900	1
2011002	doc2532319	1
2015179	doc100805	1
2001889	doc2099397	1
2012541	doc1895100	1
2006649	doc1654569	1
2015403	doc2485071	1
2010505	doc1847963	1
2001259	doc119191	1
2001632	doc295484	1
2013643	doc1818515	1
2012502	doc2479236	1
2004306	doc116889	1
2011865	doc350000	1
2007178	doc2371860	1
2015245	doc273851	1
2008014	doc1909768	1
2016666	doc337456	1
2014996	doc554404	1
2007163	doc653209	1
2010125	doc1616383	1
2003334	doc1348019	1
2006286	doc244253	1
2015252	doc1810866	1
2003800	doc70698	1
2006921	doc251310	1
2013229	doc1254988	1
2003224	doc1671767	1
2008172	doc613199	1
2008563	doc1234938	1
2001135	doc1348129	1
2001409	doc793650	1
2002692	doc1302776	1
2014923	doc339037	1
2006045	doc1595437	1
2014905	doc717991	1
2010198	doc2359310	1
2002676	doc23452	1
2012410	doc1802811	1
2000908	doc563832	1
2006490	doc686722	1
2000489	doc484817	1
2004715	doc1946757	1
2007578	doc65553	1
2010384	doc1686028	1
2004329	doc2488372	1
2000694	doc1358958	1
2016375	doc1674067	1
2009032	doc1768334	1
2014816	doc2464883	1
2004001	doc2404696	1
2004220	doc427917	1
2002309	doc2113295	1
2015549	doc421164	1
2008507	doc2032120	1
2003152	doc775152	1
2012073	doc1024181	1
2001401	doc2018419	1
2007451	doc125873	1
2009927	doc2021532	1
2016370	doc1208800	1
2005723	doc635111	1
2016343	doc1887701	1
2011347	doc1192880	1
2003658	doc1256713	1
2005672	doc2529297	1
2013276	doc1091635	1
2013228	doc931645	1
2012361	doc2145375	1
2012061	doc700743	1
2008899	doc783002	1
2013919	doc1950520	1
2007505	doc2046258	1
2010784	doc605169	1
2013556	doc2311507	1
2001703	doc253479	1
2004085	doc332673	1
2005296	doc1233969	1
2013186	doc380217	1
2007212	doc2554888	1
2005503	doc1419121	1
2012503	doc2195393	1
2001007	doc807814	1
2009014	doc1930053	1
2014852	doc2371942	1
2002432	doc14581	1
2014602	doc1759525	1
2009302	doc2254495	1
2010698	doc975065	1
2005892	doc1517360	1
2002882	doc1750040	1
2015842	doc2189904	1
2015686	doc740274	1
2003111	doc2238878	1
2012892	doc2076993	1
2013163	doc1934458	1
2013141	doc1653518	1
2016329	doc2341071	1
2009465	doc1629871	1
2005926	doc2245000	1
2015332	doc527492	1
2002883	doc2675464	1
2006398	doc203277	1
2000055	doc998187	1
2006433	doc756078	1
2014095	doc2648584	1
2005370	doc487645	1
2007640	doc1990258	1
2003633	doc400502	1
2009348	doc1204172	1
2015351	doc1467634	1
2006104	doc2135167	1
2009360	doc2186648	1
2006647	doc1547169	1
2000696	doc498106	1
2006903	doc1055681	1
2010764	doc915081	1
2003930	doc1533375	1
2016483	doc1418165	1
2002899	doc2228601	1
2015328	doc1104802	1
2014877	doc1740932	1
2007553	doc1891039	1
2007961	doc707250	1
2014728	doc1262362	1
2010146	doc1380118	1
2015899	doc1602924	1
2012427	doc2059173	1
2009376	doc731019	1
2001013	doc1133408	1
2011740	doc1860659	1
2001595	doc1473337	1
2010806	doc321214	1
2012434	doc612162	1
2005844	doc1053926	1
2003631	doc2231398	1
2001222	doc2319519	1
2016019	doc2478085	1
2011679	doc697521	1
2010920	doc77086	1
2002506	doc1583637	1
2001102	doc1414883	1
2006634	doc1681876	1
2013106	doc425924	1
2005416	doc2459736	1
2014500	doc145564	1
2016094	doc1807396	1
2004086	doc1326760	1
2012500	doc2155755	1
2008094	doc1633382	1
2003370	doc2203401	1
2014225	doc1627763	1
2008662	doc1120003	1
2005576	doc613146	1
2007768	doc2662165	1
2016141	doc1805732	1
2012299	doc2175743	1
2012390	doc714636	1
2016412	doc2455234	1
2008471	doc1522715	1
2001456	doc837894	1
2003286	doc857047	1
2000974	doc139067	1
2006408	doc1483440	1
2004799	doc2381750	1
2015188	doc822272	1
2004144	doc2648001	1
2014193	doc1417784	1
2009593	doc1095137	1
2003368	doc1842225	1
2009402	doc174271	1
2013762	doc532060	1
2011822	doc1632307	1
2016153	doc1926426	1
2002619	doc384393	1
2014175	doc707681	1
2010285	doc1227084	1
2016118	doc747585	1
2012081	doc1989167	1
2006476	doc468944	1
2010444	doc1122815	1
2001058	doc665030	1
2008996	doc1236941	1
2005212	doc417012	1
2016119	doc2263125	1
2011663	doc835788	1
2013445	doc612598	1
2001989	doc2227597	1
2010986	doc654502	1
2012686	doc508095	1
2010054	doc382914	1
2008306	doc1245074	1
2006090	doc285452	1
2014765	doc350458	1
2002829	doc248132	1
2011473	doc1416993	1
2005606	doc1808534	1
2014113	doc152147	1
2009828	doc808224	1
2015809	doc520272	1
2010273	doc1956276	1
2014675	doc633736	1
2007413	doc1812195	1
2007330	doc1221780	1
2001793	doc1234171	1
2005314	doc430530	1
2005128	doc2677793	1
2003979	doc1020505	1
2004977	doc1464509	1
2007727	doc1468350	1
2012620	doc146287	1
2011014	doc1322225	1
2007548	doc396058	1
2014447	doc1081907	1
2001294	doc1634367	1
2016437	doc618338	1
2000213	doc2635083	1
2001015	doc2075555	1
2011942	doc2658866	1
2012171	doc654950	1
2006635	doc913658	1
2004779	doc1705597	1
2007070	doc2327916	1
2014770	doc52026	1
2011660	doc1333632	1
2005469	doc1719534	1
2013586	doc741039	1
2014174	doc2014140	1
2006388	doc314426	1
2002821	doc1707789	1
2015290	doc2311830	1
2016432	doc2133674	1
2001008	doc1271289	1
2000635	doc1138523	1
2000204	doc2626148	1
2008854	doc1784413	1
2005790	doc1631483	1
2007089	doc2308486	1
2008631	doc1909768	1
2014652	doc618864	1
2000970	doc818851	1
2006171	doc1006029	1
2008149	doc943753	1
2009819	doc634991	1
2012582	doc142922	1
2006094	doc2468372	1
2014165	doc1292416	1
2006955	doc2440285	1
2015096	doc2533993	1
2005062	doc1613772	1
2003294	doc2444899	1
2001091	doc2153042	1
2005219	doc281599	1
2009985	doc414487	1
2004141	doc373171	1
2016522	doc516839	1
2009744	doc2037928	1
2003308	doc2545595	1
2006098	doc2663028	1
2008236	doc1461751	1
2002277	doc1404080	1
2016177	doc2405076	1
2013894	doc2158495	1
2001392	doc1377155	1
2009821	doc1729020	1
2013932	doc1545165	1
2016143	doc2351280	1
2004684	doc1204987	1
2011631	doc2023965	1
2007423	doc2240437	1
2015186	doc973576	1
2011150	doc174940	1
2008353	doc2371191	1
2010655	doc764619	1
2002259	doc591494	1
2015516	doc714803	1
2012202	doc802251	1
2000092	doc554882	1
2014592	doc1348008	1
2010923	doc2279008	1
2009211	doc2414079	1
2000134	doc1455050	1
2003840	doc1933882	1
2006282	doc1750315	1
2005452	doc1300912	1
2007101	doc135775	1
2010071	doc1644332	1
2005530	doc2281421	1
2012910	doc2170288	1
2010333	doc2372026	1
2011497	doc2180125	1
2015164	doc2520671	1
2005441	doc300547	1
2006924	doc2354047	1
2006713	doc845413	1
2016531	doc324499	1
2015819	doc2595586	1
2008912	doc315084	1
2003623	doc870405	1
2015920	doc1357843	1
2006453	doc2205364	1
2003379	doc2012762	1
2008175	doc1806333	1
2000135	doc161012	1
2000413	doc2168816	1
2003303	doc926704	1
2004667	doc2232240	1
2004080	doc749818	1
2009306	doc2168605	1
2004954	doc770625	1
2009316	doc834952	1
2004414	doc464984	1
2010097	doc697214	1
2003875	doc2513337	1
2005578	doc2586268	1
2012579	doc2532664	1
2005770	doc2089264	1
2009473	doc476951	1
2000218	doc1317280	1
2004551	doc1685550	1
2015665	doc2021356	1
2007490	doc1702541	1
2013985	doc485179	1
2010119	doc370567	1
2015335	doc598297	1
2013555	doc792889	1
2007975	doc676196	1
2003302	doc2359214	1
2003823	doc1358241	1
2011907	doc2033605	1
2007671	doc1384258	1
2001774	doc937610	1
2007469	doc2263322	1
2005398	doc1358331	1
2014833	doc1672639	1
2011718	doc782784	1
2008744	doc889138	1
2007748	doc1205562	1
2011743	doc644051	1
2004533	doc1797309	1
2011099	doc1538865	1
2003734	doc126334	1
2007374	doc1833425	1
2016337	doc342895	1
2013429	doc1940063	1
2010358	doc533435	1
