2006757	1350698	1
2015534	3448144	1
2004251	7403823	1
2013745	8788138	1
2019255	2319501	1
2005659	1119422	1
2018338	479016	1
2010339	5105238	1
2008182	1546028	1
2017259	6419195	1
2013515	8074882	1
2019504	446749	1
2014933	7661064	1
2002977	8742542	1
2005847	2314223	1
2013226	273326	1
2010188	7841419	1
2007626	8626959	1
2003356	6332592	1
2019854	2172480	1
2020779	2215833	1
2014846	5735376	1
2005006	4835650	1
2004627	1333676	1
2008682	7396006	1
2008231	3933126	1
2020236	2027147	1
2018198	4875540	1
2022276	219059	1
2011038	5385326	1
2020481	229593	1
2016069	7956519	1
2022282	4710227	1
2003548	2081881	1
2013682	7577068	1
2006417	4169448	1
2004387	7479147	1
2014710	378759	1
2016596	6983499	1
2023442	6660708	1
2013389	4767605	1
2000695	7384230	1
2022422	6996209	1
2015021	649350	1
2006872	5439507	1
2018642	5417534	1
2000301	2305409	1
2014038	660974	1
2019690	1095397	1
2015247	6014970	1
2003692	7825925	1
2002304	1046422	1
2022942	3503422	1
2003760	5221512	1
2017962	3452695	1
2004200	2029369	1
2021321	2396793	1
2020080	6146299	1
2003340	6917614	1
2012851	922367	1
2010459	5039755	1
2012444	7784420	1
2013335	1171048	1
2014350	5585975	1
2023511	4624105	1
2022252	6389153	1
2022180	3692254	1
2009437	3478353	1
2011793	7253125	1
2004406	735881	1
2002585	2248833	1
2006471	8042876	1
2016251	957965	1
2013884	6650625	1
2016515	4431350	1
2005949	1763092	1
2006810	6386789	1
2017856	3861835	1
2006206	3617349	1
2018154	8552132	1
2007860	5153840	1
2008363	6815524	1
2009757	5649359	1
2010764	4207810	1
2023216	6564523	1
2022667	3559924	1
2010013	4596936	1
2005492	302836	1
2015757	3827136	1
2023589	3472028	1
2015802	7264799	1
2020435	8714481	1
2014491	1034509	1
2009564	848456	1
2016056	1620231	1
2018270	4512992	1
2016994	2246675	1
2019040	3967466	1
2000479	6359740	1
2014497	6060998	1
2005771	6132260	1
2012233	337879	1
2012467	161221	1
2018036	8598998	1
2021068	283148	1
2004647	4041628	1
2006849	4910766	1
2003148	3825519	1
2001877	3584165	1
2023361	2651846	1
2011231	7659055	1
2013754	177718	1
2019736	4028392	1
2007962	4119106	1
2011915	7300136	1
2017717	7328442	1
2013297	105321	1
2001312	1258206	1
2015891	4704371	1
2005015	3400045	1
2001068	5331896	1
2005114	467371	1
2002342	4837611	1
2013640	2608297	1
2002291	3104045	1
2009860	3620365	1
2001363	5095364	1
2006778	4287560	1
2007371	1307957	1
2014512	4650996	1
2013849	1220225	1
2020505	5280404	1
2003278	8447537	1
2018269	2203217	1
2020763	5002945	1
2010267	3590937	1
2019548	7986222	1
2004243	4382662	1
2016328	29370	1
2009659	7478607	1
2010985	7311995	1
2021235	1522417	1
2010614	3198637	1
2015196	324769	1
2000058	4003508	1
2006140	7042483	1
2004873	3675194	1
2004964	2168480	1
2019537	128398	1
2019872	8636708	1
2005808	6163907	1
2002949	7922312	1
2007500	1262119	1
2001951	904737	1
2011832	4002658	1
2014673	2401017	1
2013737	5870234	1
2002749	8299191	1
2022037	2260867	1
2022594	8156177	1
2017015	935132	1
2009538	5486664	1
2013996	5456550	1
2006096	8545227	1
2006372	5580100	1
2003766	1600320	1
2008993	1177413	1
2020257	8228835	1
2015230	6444752	1
2006118	4923076	1
2018457	1820182	1
2022015	7145888	1
2004178	7148903	1
2005721	1894035	1
2012076	7223464	1
2021157	3938889	1
2021859	7469890	1
2006638	285946	1
2006817	5825765	1
2002631	8229299	1
2006469	8735067	1
2023523	8830486	1
2013457	285699	1
2012717	2346814	1
2021159	2572433	1
2011075	183029	1
2015530	4836645	1
2004918	8321308	1
2001543	6144397	1
2002796	3547628	1
2013338	1171048	1
2022237	1377302	1
2021540	8711614	1
2010397	7121300	1
2023373	1450992	1
2000865	5282649	1
2019161	774701	1
2001846	6366997	1
2018985	3471185	1
2005364	738740	1
2011580	3944187	1
2010526	6447577	1
2020568	6067157	1
2014553	6967954	1
2010590	2370620	1
2008553	3401892	1
2002823	3768709	1
2010689	7104247	1
2016728	1977731	1
2007692	7180602	1
2015443	980324	1
2004902	1307895	1
2013960	5160495	1
2011413	2291330	1
2011534	6001001	1
2004393	7271813	1
2002981	5077903	1
2007513	1073514	1
2015723	5880720	1
2007184	5210023	1
2013807	5915498	1
2005294	3069534	1
2020422	4814618	1
2001928	7082720	1
2015145	3904669	1
2009439	1354520	1
2018587	997132	1
2008874	6654407	1
2014256	3034566	1
2000855	6582697	1
2018267	2934866	1
2007976	3251148	1
2007710	2225042	1
2001508	184655	1
2001729	4660086	1
2015283	6736317	1
2013240	6726738	1
2015438	1440563	1
2013260	8170608	1
2016210	668965	1
2014816	3899305	1
2013213	8513263	1
2002084	1084080	1
2002273	1150326	1
2014658	8033387	1
2018046	3530693	1
2006712	4647593	1
2019783	3418440	1
2003546	3025036	1
2003785	699079	1
2019176	976313	1
2022538	183512	1
2001217	7022390	1
2003874	1286207	1
2016427	5652815	1
2006852	517847	1
2023323	1911712	1
2007400	332747	1
2022726	6812968	1
2022636	2013972	1
2002297	6997601	1
2008557	7527562	1
2006831	8025675	1
2002592	3828989	1
2020899	6640934	1
2007936	3273460	1
2012173	1677946	1
2020226	6820759	1
2014168	4841980	1
2003558	1114767	1
2004433	381703	1
2001159	6203743	1
2001713	1048532	1
2011124	682850	1
2015275	6646167	1
2003435	6865702	1
2002997	8362944	1
2008457	6100101	1
2002975	3563120	1
2015404	3643583	1
2020106	8732242	1
2016904	3543171	1
2021611	7131797	1
2010953	7523904	1
2018146	6581629	1
2004427	1819968	1
2012947	7404511	1
2015232	2626684	1
2004644	2067425	1
2003451	5932041	1
2020764	8404798	1
2008578	2314409	1
2008496	2207060	1
2015928	3913391	1
2010506	220775	1
2009450	8744668	1
2001492	2966334	1
2002123	11407	1
2020623	3406800	1
2000279	1515730	1
2002219	5796447	1
2010605	873610	1
2020762	33314	1
2001634	4144099	1
2003360	6071068	1
2009075	471056	1
2020001	695070	1
2016953	3527669	1
2002512	445265	1
2005326	3398428	1
2000598	8497610	1
2003851	2222468	1
2000088	225195	1
2020845	8724184	1
2021811	2440601	1
2021129	5713665	1
2015007	8134167	1
2011594	3035829	1
2005140	5648167	1
2022466	7232794	1
2007572	5097219	1
2006862	2984416	1
2015643	6722834	1
2014921	7106118	1
2011255	2716147	1
2002889	7868092	1
2006891	7846412	1
2013993	410082	1
2018592	6989059	1
2012357	6346804	1
2001738	7381008	1
2000164	4917058	1
2015397	5572470	1
2001124	3270606	1
2023693	6175960	1
2005931	8144231	1
2012464	2673493	1
2007730	5314789	1
2021965	3421750	1
2000053	5200598	1
2000087	539556	1
2020801	8328641	1
2019852	11023	1
2021998	1655005	1
2019693	4936180	1
2008480	3331667	1
2014347	8317731	1
2001510	7237590	1
2015902	7720556	1
2005894	2999661	1
2015017	4298643	1
2014747	1802888	1
2016619	5827485	1
2004821	654392	1
2001868	6925254	1
2011729	6087366	1
2021284	6112472	1
2013428	1406669	1
2000415	5238513	1
2008707	5564974	1
2020720	4717544	1
2023171	514761	1
2017162	6100046	1
2020862	7537088	1
2012157	7404961	1
2009996	8385968	1
2002831	2870526	1
2019791	607027	1
2002378	5792927	1
2018701	4153487	1
2020848	3775394	1
2021464	4008051	1
2015910	1976667	1
2005386	8664400	1
2003804	1491237	1
2013460	3423170	1
2019647	6811411	1
2023264	5631906	1
2018982	6261180	1
2021078	1758045	1
2000126	2029529	1
2018540	3301557	1
2008712	2216665	1
2011991	5273100	1
2019408	1287749	1
2008247	6313824	1
2022136	4747998	1
2019831	7936741	1
2013560	6607192	1
2015449	711469	1
2005874	5653407	1
2001405	5484534	1
2018745	7263657	1
2011081	6682638	1
2014452	4510391	1
2022297	2013972	1
2016475	2264522	1
2017368	5257029	1
2012950	2160493	1
2012867	7339653	1
2003405	7069962	1
2011896	8002719	1
2014399	3616964	1
2023140	7760305	1
2005752	6729973	1
2023179	7909779	1
2020949	4889892	1
2023428	5146168	1
2013611	504308	1
2014760	6272125	1
2013816	872277	1
2020843	2392073	1
2002301	1893155	1
2013356	1679631	1
2006166	2452025	1
2018894	7114748	1
2019848	666146	1
2005110	8379840	1
2006993	7309329	1
2006614	1526765	1
2001287	3954552	1
2013253	1243861	1
2006238	7469021	1
2015299	590517	1
2002300	6922758	1
2022318	1697673	1
2014230	1115033	1
2006322	1201843	1
2013441	1417635	1
2021410	8038981	1
2019139	8323694	1
2014344	4669153	1
2023663	4734254	1
2008500	6389112	1
2003028	1190155	1
2016196	6768078	1
2007939	3302997	1
2008888	4686213	1
2019932	5535307	1
2000535	7042551	1
2007664	7120328	1
2018254	4471342	1
2022798	1418951	1
2013098	707488	1
2021052	5346590	1
2006770	6849807	1
2006908	2927663	1
2022086	5370932	1
2006787	6260183	1
2014966	8378111	1
2014181	3210054	1
2021251	7840200	1
2011406	1815151	1
2016207	2539450	1
2006947	705377	1
2018351	6182959	1
2013887	8808598	1
2019021	4700168	1
2013450	8066785	1
2021324	3410916	1
2001956	1326161	1
2010116	3174036	1
2005642	2545983	1
2003298	432473	1
2014986	3481218	1
2008218	6711460	1
2011649	5505803	1
2002708	5653063	1
2006588	6457027	1
2015992	5128049	1
2004213	6584490	1
2014876	3587645	1
2017058	7953659	1
2014456	511707	1
2021469	577186	1
2021018	8812280	1
2001171	1038158	1
2014600	6259455	1
2017701	6131039	1
2010903	728768	1
2014715	8200630	1
2020849	110405	1
2004936	5319942	1
2013799	8603071	1
2004113	6123781	1
2020939	6029320	1
2008016	4168714	1
2003006	654596	1
2004927	7356221	1
2017390	7519416	1
2015860	6310169	1
2015380	1733703	1
2010620	4332959	1
2006520	7933446	1
2023166	8180876	1
2001025	6398728	1
2009367	4123680	1
2018845	93306	1
2015908	7832990	1
2004852	314214	1
2008765	4215121	1
2015372	7076413	1
2016067	5621579	1
2019621	5356911	1
2003912	7262444	1
2012107	8753279	1
2020735	4454984	1
2004186	3835481	1
2008220	6371171	1
2000188	413693	1
2005304	538243	1
2010457	2898841	1
2005724	7554534	1
2014756	5480658	1
2003176	5100875	1
2023456	6185757	1
2015961	1423172	1
2014604	5430781	1
2018323	337171	1
2004810	2543893	1
2006340	6382648	1
2022561	1600125	1
2005242	8659621	1
2001034	565936	1
2018848	629959	1
2008335	3785916	1
2012169	7918653	1
2020071	5094716	1
2006888	1262119	1
2020489	6162046	1
2001717	5198938	1
2020217	2336525	1
2017655	2078043	1
2017113	5146998	1
2007942	6584558	1
2013151	7831516	1
2004805	442703	1
2019171	8233827	1
2016519	6574142	1
2004131	4105438	1
2003996	5169252	1
2011367	7792120	1
2011272	3858317	1
2022862	4470722	1
2002208	1047467	1
2005033	4603725	1
2019921	5438386	1
2012144	1129552	1
2003563	3074987	1
2017064	7928913	1
2022630	6543253	1
2011675	7875611	1
2002106	8092843	1
2009816	6844539	1
2007623	6456654	1
2004460	8169563	1
2009698	145597	1
2002714	4103265	1
2014652	1651563	1
2018056	5982363	1
2009359	1344509	1
2013715	1731011	1
2017654	4107188	1
2019347	4559814	1
2021471	3136429	1
2015202	3467802	1
2020577	6633300	1
2015252	3154249	1
2013462	2608297	1
2010733	3423135	1
2007690	7331670	1
2010896	3812787	1
2009552	7674286	1
2011957	6145004	1
2022913	6567119	1
2001522	8725609	1
2021101	8711614	1
2013126	8384331	1
2007888	1027648	1
2023407	4343525	1
2009114	843585	1
2001926	8003375	1
2001597	1563175	1
2009127	7593528	1
2010819	8210800	1
2015072	8162992	1
2010856	7243955	1
2013784	6363252	1
2019352	6532308	1
2020654	7961231	1
2000476	5030033	1
2018625	7946389	1
2009407	6440088	1
2009216	2639319	1
2000512	5424095	1
2021354	4362291	1
2013550	2913155	1
2010513	4453835	1
2004134	8457403	1
2016013	2868996	1
2007540	5976358	1
2015079	6120149	1
2000572	1767417	1
2012567	5130896	1
2017749	7940229	1
2010559	1470014	1
2019735	2052171	1
2013720	7526239	1
2017216	1173361	1
2002067	462118	1
2012903	5562045	1
2016288	6048723	1
2008512	8202183	1
2018072	7037733	1
2021769	1923944	1
2004693	8370664	1
2017331	1631798	1
2018158	5722821	1
2002956	4018878	1
2023015	5696778	1
2000758	8052756	1
2005184	725904	1
2003529	3025036	1
2020747	8304391	1
2007095	7048108	1
2021956	7209624	1
2011951	7382191	1
2003689	1709862	1
2004842	1721262	1
2018897	4330465	1
2008677	3507774	1
2023632	942006	1
2013626	5841662	1
2021667	4983263	1
2013723	8507810	1
2018961	958067	1
2001555	1048532	1
2021420	7330394	1
2005083	4588222	1
2020981	8507526	1
2010616	54470	1
2008237	1370605	1
2020240	4210755	1
2004467	3138977	1
2004963	3266527	1
2005391	7691856	1
2013806	8306586	1
2023194	7035150	1
2005163	5484629	1
2004872	8836934	1
2017778	2344125	1
2003128	5894882	1
2001326	636657	1
2003899	2157267	1
2013685	8744156	1
2003185	331083	1
2006404	6762172	1
2000227	2910662	1
2008150	3560123	1
2009201	8340745	1
2020922	4528896	1
2003858	338846	1
2000814	2356472	1
2004706	6037145	1
2016291	1483887	1
2006385	5189511	1
2017677	4181537	1
2009264	5636643	1
2018373	3999124	1
2005012	2227326	1
2020303	8144295	1
2007696	549240	1
2002724	8064312	1
2000033	7062787	1
2012142	8710766	1
2007695	5268678	1
2001258	3626735	1
2016108	3535135	1
2010759	3058772	1
2005004	7292958	1
2001764	5145377	1
2012997	6242021	1
2011610	5531941	1
2002783	228409	1
2007067	410922	1
2019618	874240	1
2014754	1372505	1
2013185	2057041	1
2016217	7487528	1
2001345	8633167	1
2013954	7844716	1
2002930	645176	1
2012466	4757005	1
2004430	1607260	1
2019521	7395688	1
2003872	8317686	1
2003577	3278650	1
2016181	1654641	1
2018403	7025816	1
2014571	4277372	1
2008368	3681740	1
2019332	6686268	1
2014342	378759	1
2018521	1413845	1
2007789	4168714	1
2010137	5021831	1
2000601	3359771	1
2006071	4019294	1
2012017	1034046	1
2023481	8787432	1
2003196	6228332	1
2014753	692215	1
2008690	7288701	1
2015318	4849253	1
2020430	841771	1
2004491	6074121	1
2005583	6034066	1
2000636	3978429	1
2015188	7182951	1
2012036	6268822	1
2011191	5278411	1
2008142	7705586	1
2001079	3938995	1
2017341	2793789	1
2001284	4508307	1
2009815	1851748	1
2003565	7934649	1
2013924	1170798	1
2019995	6637827	1
2010095	7222647	1
2007643	5515597	1
2001987	116721	1
2022323	1914196	1
2022501	4150042	1
2016527	776912	1
2023544	2260542	1
2000771	6912117	1
2018386	7947931	1
2023419	8604504	1
2002054	5834239	1
2007646	5644238	1
2001122	3231266	1
2014644	85700	1
2008253	6762172	1
2019489	2516976	1
2002460	1985825	1
2005419	6054158	1
2023499	4887818	1
2003816	7851293	1
2007177	4954032	1
2003243	1101459	1
2021886	2342119	1
2019878	7255643	1
2003159	1050031	1
2012629	1985998	1
2005868	7727241	1
2009586	3407708	1
2021227	6649850	1
2021885	7419358	1
2015841	7189607	1
2015792	4892054	1
2021687	4775474	1
2005846	6888024	1
2000005	1519373	1
2019575	5934254	1
2016702	1330810	1
2007118	2154536	1
2014266	3960114	1
2019227	1420781	1
2019291	5782363	1
2011664	4888771	1
2015334	2236117	1
2002715	4150299	1
2022762	1822096	1
2020872	1011299	1
2010209	8003105	1
2004748	4558188	1
2011778	696112	1
2015018	7371131	1
2020440	8126802	1
2005041	6177189	1
2008636	3401892	1
2016723	7777764	1
2019385	5370609	1
2005295	2145013	1
2017179	6023279	1
2023165	3815005	1
2013677	3304436	1
2005202	5695105	1
2005461	7168477	1
2013353	7044976	1
2014913	7740227	1
2023279	2535682	1
2012761	1212893	1
2008722	7454413	1
2019664	6811411	1
2014311	3210054	1
2021621	4031389	1
2005115	4156308	1
2016512	4895038	1
2023231	2526041	1
2009534	8453663	1
2017169	90764	1
2010869	3711238	1
2012212	413251	1
2001238	4556412	1
2013259	8815496	1
2009158	3225683	1
2022571	5278572	1
2000779	7297734	1
2020306	1739956	1
2020228	3217344	1
2000809	4915065	1
2021365	4410780	1
2003935	7262371	1
2011134	688970	1
2013425	6188251	1
2001285	4530423	1
2005574	7225795	1
2012082	6437995	1
2018986	6436585	1
2003111	5611377	1
2015000	1292031	1
2015265	1924215	1
2001255	4728631	1
2005896	4854859	1
2016806	2576933	1
2013397	4560914	1
2012239	3687527	1
2005069	5060147	1
2012044	5319337	1
2019670	4626147	1
2002510	1017415	1
2001058	1214355	1
2009236	214635	1
2022923	2526041	1
2011479	2598663	1
2021901	1341278	1
2021613	1134117	1
2006904	5740013	1
2001311	5026037	1
2019880	3607254	1
2011817	6799161	1
2009381	1993428	1
2010176	2905178	1
2021739	2777136	1
2020586	4810150	1
2009267	8054641	1
2000475	2670057	1
2003524	524416	1
2023199	4304912	1
2004771	190160	1
2001852	7375951	1
2015864	2335316	1
2017499	7953659	1
2022707	8622251	1
2016588	1922244	1
2004723	7728928	1
2009729	6674604	1
2011606	4888771	1
2003265	4143626	1
2000235	5350347	1
2010562	7301416	1
2003544	3218043	1
2000681	7630105	1
2011050	2412401	1
2013956	930584	1
2002682	1408441	1
2012471	7135265	1
2008125	2119249	1
2019767	7802333	1
2005565	4389729	1
2000580	611760	1
2007078	3651612	1
2009458	2213833	1
2020213	659314	1
2002346	8559973	1
2018849	629959	1
2014735	3375842	1
2012865	985831	1
2015239	7011335	1
2019169	1575962	1
2010347	3073853	1
2021207	6021286	1
2002518	4595474	1
2010641	2785903	1
2011454	1815151	1
2003155	6030284	1
2011341	2372347	1
2008684	687577	1
2015420	313959	1
2010570	3601075	1
2006138	3253028	1
2012058	1130231	1
2004128	7778607	1
2001114	4606521	1
2015452	5302104	1
2019566	430610	1
2022718	4426984	1
2011728	7382191	1
2002733	3447402	1
2021307	2386571	1
2010111	973796	1
2002056	3138802	1
2010943	3844073	1
2009521	4843822	1
2008809	845655	1
2006220	6831923	1
2023068	6693922	1
2015600	1917222	1
2012915	391171	1
2016000	1137007	1
2010169	1565183	1
2020963	8065298	1
2017671	1032301	1
2006125	8809751	1
2006918	4165230	1
2004231	346123	1
2013998	5572361	1
2010299	5349579	1
2018378	5214575	1
2014296	937099	1
2022547	937099	1
2017964	2136051	1
2000748	1226846	1
2007797	1494001	1
2020897	7415935	1
2003506	4885058	1
2020352	969519	1
2001638	8825636	1
2011052	4332959	1
2013643	7897978	1
2008486	1723296	1
2022024	4153778	1
2012094	1328939	1
2017624	5557442	1
2002531	5798098	1
2007938	4875753	1
2008783	5178969	1
2010038	4099348	1
2022160	2139094	1
2003473	3307040	1
2022816	1251917	1
2022935	7141889	1
2021714	273883	1
2021351	2041692	1
2000350	3746950	1
2020563	6497935	1
2013802	6424314	1
2007267	6118285	1
2001882	7707508	1
2009606	6714283	1
2007114	1834669	1
2000811	7857851	1
2015169	6870244	1
2004163	5637965	1
2013665	109698	1
2017021	5587158	1
2022772	315203	1
2020753	7419781	1
2019546	6099148	1
2021479	1283283	1
2003700	1030454	1
2017083	8050852	1
2017858	5656029	1
2007544	3406988	1
2008328	7263815	1
2015241	5128111	1
2022410	1174113	1
2001113	3697700	1
2015308	797792	1
2008436	181321	1
2016735	6386818	1
2011611	7166398	1
2017295	6513264	1
2008184	2135478	1
2019049	1299070	1
2000019	4922122	1
2008829	6631286	1
2021646	6736970	1
2023563	3817191	1
2015556	76457	1
2015930	7556065	1
2005226	5653872	1
2004790	3309246	1
2005371	5687783	1
2018887	7639362	1
2022385	7008870	1
2022256	2114266	1
2023333	988333	1
2006555	8079214	1
2016964	7000098	1
2007807	4361973	1
2001252	6947098	1
2005428	7984719	1
2000588	4142254	1
2003137	6104674	1
2000751	6318260	1
2010310	3188329	1
2012001	3680599	1
2016710	8502685	1
2009100	6915071	1
2018940	2365507	1
2018173	8183182	1
2005975	4653624	1
2005229	8064415	1
2022655	8011268	1
2011895	7858307	1
2014573	3597790	1
2005247	7749571	1
2007549	2572440	1
2008393	5748655	1
2014780	6378440	1
2006144	7579776	1
2018725	1311881	1
2010643	6764368	1
2003286	2218692	1
2017919	8292920	1
2022583	5116584	1
2023618	8696398	1
2000497	2661092	1
2010481	693845	1
2017568	2369491	1
2012255	947504	1
2006936	4165230	1
2002942	4640353	1
2002244	5598605	1
2000976	6851216	1
2020989	6607599	1
2017902	3799214	1
2013195	2266509	1
2020533	2430390	1
2013624	7642889	1
2010968	5411666	1
2007107	2725561	1
2018533	7960988	1
2017809	5844153	1
2002085	1896896	1
2012714	5487557	1
2007933	2169362	1
2018694	4507012	1
2023458	3796090	1
2014613	1849716	1
2017734	5196604	1
2021942	2975314	1
2000516	661359	1
2013407	8141547	1
2009693	2742471	1
2004426	3240578	1
2010575	2743483	1
2023664	737249	1
2010294	2189489	1
2011309	6967600	1
2000212	1226846	1
2012883	3715872	1
2012706	5401166	1
2007863	6749448	1
2012571	3143500	1
2015625	2768060	1
2010528	2793266	1
2011000	897631	1
2016320	2285468	1
2014483	7655665	1
2011525	2783414	1
2022103	4035433	1
2015054	1863484	1
2012266	3347910	1
2015892	7542635	1
2010890	171018	1
2018562	7354455	1
2016679	6647173	1
2000810	4508750	1
2008357	2581214	1
2020699	896003	1
2001435	382288	1
2011721	6909831	1
2001247	3184835	1
2012345	267753	1
2014811	4586245	1
2016264	7008999	1
2001521	6511774	1
2006747	497627	1
2005991	7282249	1
2017803	4662803	1
2017363	5974278	1
2007952	6398880	1
2012223	1689531	1
2020644	6902155	1
2008956	620813	1
2006489	7908854	1
2012740	5339711	1
2000835	1433781	1
2012539	3283828	1
2014547	6126926	1
2012139	174874	1
2008522	5987610	1
2022383	2864967	1
2012209	6773234	1
2016768	5547153	1
2013088	4430094	1
2002912	1776693	1
2021478	202694	1
2013995	3008320	1
2019349	8801128	1
2002722	2106700	1
2022791	4508711	1
2020264	7602029	1
2012917	5847853	1
2020972	645454	1
2007230	7255535	1
2002422	128784	1
2006133	7090316	1
2016577	4431350	1
2007757	7467056	1
2011348	1782561	1
2009235	2731808	1
2015599	986155	1
2003277	4358682	1
2013477	7084611	1
2015284	567345	1
2022520	7085462	1
2008439	1869485	1
2013247	3942470	1
2004320	6369377	1
2018185	6064707	1
2014685	7859530	1
2018944	5755039	1
2000434	5184258	1
2008717	4852174	1
2013097	5228272	1
2006048	839051	1
2021039	3785812	1
2016740	3657053	1
2005054	7661220	1
2017081	5254076	1
2009485	4391550	1
2005282	7677339	1
2000139	2570826	1
2008736	5987610	1
2002472	7766700	1
2014222	6350898	1
2014465	5827162	1
2004765	6722004	1
2015129	2526041	1
2018812	4729780	1
2005231	4708494	1
2020652	4244952	1
2023725	4229681	1
2005467	8498657	1
2004290	3257176	1
2006380	282122	1
2005312	273326	1
2017455	8227392	1
2023572	6512332	1
2016482	6669082	1
2007880	6543434	1
2003668	4018878	1
2017922	6934959	1
2005475	8313559	1
2008200	7426870	1
2012407	1698445	1
2022399	6953848	1
2019688	2012979	1
2010617	5739767	1
2011607	241274	1
2010897	8825094	1
2016172	5282	1
2007746	5598645	1
2000786	4667552	1
2022073	2245667	1
2007799	7120328	1
2012116	2396748	1
2002652	1759309	1
2000697	3070052	1
2012445	8780747	1
2008489	6746542	1
2000501	8257890	1
2018027	8167338	1
2011906	696112	1
